Num_Bank_Accounts,Num_of_Delayed_Payment,Changed_Credit_Limit,Credit_Mix,Payment_of_Min_Amount
6.0,15.0,19.94,3,2
6.0,13.0,19.94,3,2
6.0,13.0,19.94,3,2
6.0,12.0,19.94,0,2
6.0,10.0,19.94,3,2
7.0,15.0,12.06,0,2
7.0,16.0,12.06,0,2
7.0,18.0,12.06,1,2
7.0,15.0,12.06,1,2
7.0,15.0,12.06,1,2
7.0,14.0,12.06,1,2
7.0,16.0,12.06,1,2
7.0,15.0,12.06,0,0
6.0,17.0,4.47,3,2
6.0,17.0,4.47,3,2
6.0,17.0,1.4699999999999998,3,2
6.0,18.0,4.47,3,2
6.0,17.0,4.47,3,2
6.0,17.0,4.47,3,2
5.0,9.0,13.86,0,2
5.0,9.0,6.8599999999999985,3,2
5.0,9.0,9.86,3,0
5.0,9.0,14.86,3,2
5.0,8.0,13.86,3,2
2.0,7.0,4.63,2,1
2.0,7.0,4.63,2,1
2.0,19.0,4.63,2,1
2.0,7.0,4.63,2,1
2.0,7.0,4.63,2,1
2.0,7.0,4.63,2,1
4.0,11.0,6.92,3,2
4.0,12.0,8.92,3,2
4.0,15.0,8.92,0,2
4.0,12.0,8.92,3,2
4.0,13.0,8.92,3,2
4.0,12.0,8.92,3,2
4.0,19.0,8.92,3,2
4.0,14.0,8.92,3,0
10.0,28.0,16.54,1,2
10.0,25.0,16.54,0,2
10.0,24.0,16.54,0,2
10.0,25.0,16.54,1,2
10.0,28.0,16.54,1,2
10.0,25.0,16.54,1,2
0.0,3.0,9.41,2,1
0.0,19.0,9.41,2,0
0.0,1.0,9.41,2,1
0.0,3.0,9.41,2,1
4.0,18.0,0.88,2,1
4.0,17.0,10.23199443955013,2,0
4.0,17.0,10.23199443955013,2,1
4.0,17.0,0.88,2,1
4.0,17.0,10.23199443955013,2,1
4.0,17.0,10.23199443955013,2,1
4.0,14.0,0.88,2,1
4.0,17.0,0.88,2,0
7.0,18.0,8.02,3,2
7.0,18.0,8.02,3,2
7.0,18.0,1.0199999999999996,3,2
7.0,18.0,8.02,3,2
7.0,18.0,8.02,0,2
7.0,18.0,14.02,3,2
5.0,14.0,7.85,3,0
5.0,14.0,7.85,3,2
5.0,16.0,7.85,3,2
5.0,14.0,7.85,3,2
5.0,14.0,7.85,0,2
5.0,14.0,7.85,3,2
5.0,13.0,7.85,0,2
5.0,8.0,7.25,3,2
5.0,8.0,7.25,3,2
5.0,6.0,1.25,3,2
5.0,8.0,7.25,0,2
5.0,8.0,7.25,3,2
5.0,11.0,7.25,3,2
5.0,8.0,8.25,3,2
5.0,8.0,7.25,3,0
9.0,22.0,8.1,1,2
9.0,22.0,8.1,1,2
9.0,19.0,8.1,0,2
9.0,22.0,8.1,1,2
9.0,22.0,8.1,1,2
9.0,21.0,8.1,0,2
7.0,22.0,22.32,1,2
7.0,23.0,22.32,1,2
7.0,23.0,22.32,1,2
7.0,19.0,22.32,1,2
7.0,23.0,22.32,1,0
7.0,23.0,22.32,1,2
1.0,0.0,1.01,2,1
4.0,20.0,10.23199443955013,3,2
4.0,19.0,9.22,0,2
4.0,20.0,4.2200000000000015,3,2
4.0,20.0,9.22,3,2
4.0,20.0,9.22,3,2
4.0,20.0,9.22,3,2
4.0,17.0,7.2200000000000015,3,2
4.0,20.0,9.22,3,2
4.0,8.0,11.34,0,2
4.0,8.0,11.34,3,2
4.0,8.0,11.34,3,2
4.0,8.0,11.34,3,2
4.0,8.0,11.34,3,2
9.0,22.0,9.12,1,2
6.0,14.0,16.05,1,2
6.0,20.0,16.05,1,2
6.0,17.0,16.05,1,2
6.0,17.0,19.05,1,2
6.0,19.0,16.05,1,2
4.0,0.0,6.02,2,1
4.0,0.0,6.02,2,1
4.0,19.0,10.23199443955013,0,1
4.0,0.0,3.02,0,1
4.0,2.0,6.02,2,1
8.0,14.0,17.3,3,0
8.0,14.0,17.3,3,2
8.0,14.0,17.3,3,2
8.0,11.0,17.3,3,2
8.0,14.0,21.3,3,0
8.0,11.0,17.3,3,0
8.0,14.0,21.3,3,2
6.0,15.0,2.13,3,2
6.0,15.0,10.23199443955013,3,2
6.0,15.0,2.13,3,2
6.0,15.0,2.13,3,0
6.0,15.0,8.129999999999999,0,2
6.0,15.0,2.13,3,0
6.0,19.0,2.13,0,2
6.0,18.0,10.23199443955013,3,2
7.0,13.0,10.23199443955013,3,2
7.0,12.0,17.87,3,2
7.0,13.0,17.87,3,0
7.0,11.0,17.87,0,2
7.0,13.0,17.87,3,2
7.0,19.0,17.87,0,2
7.0,16.0,20.87,3,2
7.0,13.0,17.87,3,2
7.0,18.0,12.2,3,2
7.0,16.0,12.2,3,2
7.0,16.0,7.199999999999998,0,2
7.0,16.0,12.2,3,2
7.0,16.0,6.199999999999998,3,2
7.0,16.0,17.2,0,2
7.0,16.0,12.2,3,2
7.0,16.0,12.2,0,2
7.0,17.0,1.62,1,0
7.0,17.0,6.62,1,2
7.0,17.0,6.62,1,2
7.0,17.0,6.62,1,2
7.0,17.0,6.62,1,2
7.0,17.0,6.62,1,2
7.0,19.0,6.62,1,2
5.0,9.0,7.25,3,2
5.0,9.0,7.25,3,2
5.0,11.0,7.25,3,2
6.0,16.0,0.53,3,1
6.0,17.0,1.53,3,0
6.0,14.0,1.53,0,1
6.0,16.0,10.23199443955013,0,1
6.0,19.0,1.53,3,1
6.0,15.0,1.53,3,1
6.0,16.0,1.53,3,1
6.0,19.0,1.53,3,1
4.0,18.0,13.5,3,2
4.0,18.0,13.5,3,2
4.0,18.0,13.5,0,2
4.0,18.0,13.5,3,2
4.0,18.0,13.5,0,2
4.0,18.0,13.5,3,2
4.0,18.0,13.5,3,2
8.0,24.0,28.45,1,2
8.0,24.0,32.45,1,2
8.0,24.0,10.23199443955013,1,2
8.0,27.0,28.45,0,2
8.0,22.0,28.45,1,2
8.0,23.0,28.45,1,2
0.0,7.0,6.65,2,1
0.0,7.0,6.65,2,1
0.0,7.0,6.65,2,1
0.0,7.0,6.65,2,1
0.0,7.0,6.65,0,0
0.0,7.0,9.65,0,1
3.0,18.0,4.18,3,2
3.0,18.0,10.18,3,2
3.0,19.0,10.18,3,2
3.0,17.0,10.18,3,2
3.0,18.0,7.18,3,2
3.0,18.0,10.18,3,2
3.0,18.0,10.18,3,2
8.0,19.0,13.03,1,0
8.0,17.0,16.03,1,2
8.0,16.0,16.03,1,2
8.0,19.0,16.03,1,2
8.0,16.0,16.03,1,2
8.0,18.0,16.03,1,0
8.0,16.0,16.03,0,2
3.0,13.0,8.78,3,2
3.0,13.0,8.78,3,2
3.0,10.0,8.78,3,2
3.0,10.0,4.7799999999999985,3,2
3.0,15.0,7.7799999999999985,0,0
3.0,19.0,8.78,3,0
3.0,10.0,8.78,3,2
8.0,23.0,27.2,1,2
8.0,23.0,27.2,1,2
8.0,23.0,27.2,1,0
8.0,23.0,27.2,1,2
8.0,22.0,27.2,1,2
8.0,23.0,27.2,1,2
8.0,23.0,27.2,1,2
8.0,25.0,27.2,1,2
7.0,21.0,27.4,1,2
7.0,19.0,10.23199443955013,1,2
7.0,20.0,20.4,1,2
7.0,16.0,27.4,1,2
7.0,22.0,20.4,1,2
7.0,19.0,27.4,1,0
7.0,19.0,32.4,1,2
8.0,16.0,26.2,1,2
8.0,18.0,19.2,1,2
8.0,18.0,19.2,1,2
8.0,19.0,10.23199443955013,0,2
8.0,18.0,19.2,0,2
8.0,18.0,19.2,1,2
8.0,15.0,19.2,0,2
9.0,8.0,19.83,3,2
9.0,8.0,19.83,0,2
9.0,8.0,19.83,3,0
9.0,10.0,19.83,3,0
9.0,10.0,19.83,3,2
9.0,8.0,19.83,0,0
9.0,8.0,19.83,3,2
3.0,20.0,15.96,3,0
3.0,19.0,15.96,0,2
3.0,20.0,15.96,3,2
3.0,20.0,9.96,3,2
3.0,20.0,15.96,3,2
3.0,18.0,9.96,3,2
3.0,20.0,15.96,3,2
9.0,19.0,27.26,1,2
9.0,19.0,27.26,0,0
9.0,19.0,27.26,1,2
9.0,19.0,27.26,1,2
9.0,19.0,33.260000000000005,1,2
9.0,19.0,27.26,1,0
9.0,19.0,27.26,1,2
8.0,13.0,10.97,2,0
8.0,13.0,10.97,2,1
8.0,12.0,10.97,2,1
8.0,16.0,10.97,2,1
8.0,13.0,10.97,0,1
8.0,11.0,10.23199443955013,2,1
8.0,15.0,10.97,2,0
8.0,13.0,10.97,2,1
7.0,18.0,16.490000000000002,3,2
7.0,18.0,15.49,3,2
7.0,18.0,15.49,3,2
8.0,17.0,5.08,1,2
8.0,12.0,5.08,1,2
8.0,19.0,10.23199443955013,1,2
8.0,17.0,5.08,0,2
8.0,13.0,5.08,1,2
8.0,15.0,8.08,0,2
0.0,1.0,2.14,2,1
0.0,4.0,10.23199443955013,2,1
0.0,1.0,2.14,2,1
8.0,9.0,18.44,0,2
8.0,12.0,24.44,3,0
8.0,11.0,18.44,3,0
8.0,12.0,18.44,3,2
8.0,12.0,18.44,0,0
8.0,19.0,18.44,3,2
8.0,12.0,18.44,0,0
8.0,11.0,18.32,3,0
8.0,12.0,18.32,3,2
8.0,11.0,18.32,3,2
8.0,9.0,18.32,3,2
8.0,11.0,21.32,0,2
6.0,19.0,20.05,0,2
6.0,16.0,20.05,1,2
6.0,19.0,20.05,1,2
6.0,17.0,20.05,1,2
6.0,19.0,20.05,1,2
6.0,19.0,20.05,1,2
5.0,19.0,20.05,1,2
5.0,17.0,20.05,0,2
6.0,25.0,16.6,0,2
6.0,23.0,16.6,1,2
6.0,20.0,16.6,1,2
6.0,23.0,16.6,1,2
6.0,23.0,16.6,1,2
8.0,15.0,16.29,1,2
8.0,15.0,16.29,1,2
8.0,19.0,13.29,1,2
8.0,15.0,16.29,1,2
8.0,15.0,16.29,1,2
8.0,14.0,16.29,0,2
8.0,19.0,11.29,1,2
8.0,15.0,16.29,1,0
7.0,15.0,5.13,1,2
7.0,19.0,5.13,0,0
7.0,19.0,4.13,1,2
7.0,13.0,5.13,1,2
7.0,15.0,5.13,1,2
7.0,12.0,5.13,1,2
7.0,15.0,5.13,1,2
1.0,12.0,5.51,2,1
1.0,14.0,10.23199443955013,0,1
3.0,10.0,8.0,0,2
3.0,19.0,8.0,3,2
3.0,8.0,8.0,3,2
3.0,19.0,8.0,3,2
3.0,8.0,8.0,3,0
3.0,8.0,8.0,3,2
3.0,8.0,8.0,3,2
3.0,6.0,8.0,3,2
9.0,19.0,15.84,3,2
9.0,20.0,21.84,3,2
9.0,19.0,15.84,3,2
9.0,19.0,22.84,3,2
9.0,19.0,16.84,0,2
9.0,19.0,13.84,3,0
5.0,19.0,19.35,3,0
5.0,18.0,15.35,3,0
5.0,19.0,15.35,3,2
5.0,18.0,15.35,3,2
5.0,17.0,15.35,0,2
5.0,18.0,15.35,3,2
5.0,18.0,15.35,0,2
4.0,5.0,5.3,3,2
4.0,11.0,5.3,0,2
4.0,8.0,5.3,3,2
4.0,10.0,5.3,3,2
4.0,8.0,5.3,3,2
4.0,19.0,10.23199443955013,3,2
4.0,8.0,5.3,3,2
3.0,7.0,1.15,2,1
3.0,7.0,4.15,2,1
3.0,10.0,1.15,2,1
3.0,9.0,5.15,2,1
3.0,8.0,1.15,2,1
3.0,7.0,10.23199443955013,0,1
3.0,6.0,1.15,2,1
3.0,7.0,1.15,2,1
6.0,20.0,17.25,0,2
6.0,20.0,17.25,1,2
6.0,19.0,17.25,1,2
6.0,22.0,17.25,1,2
6.0,22.0,17.25,0,2
6.0,20.0,17.25,1,2
6.0,20.0,17.25,1,2
5.0,13.0,9.37,3,2
5.0,13.0,9.37,3,2
5.0,13.0,9.37,0,2
5.0,15.0,9.37,3,2
5.0,11.0,9.37,3,0
5.0,13.0,9.37,0,2
4.0,13.0,7.79,3,1
4.0,11.0,7.79,3,1
4.0,10.0,7.79,3,1
4.0,13.0,12.79,0,0
4.0,13.0,7.79,3,1
4.0,13.0,7.79,3,1
4.0,13.0,7.79,3,1
4.0,13.0,7.79,3,1
7.0,18.0,8.04,1,2
7.0,21.0,8.04,1,2
7.0,21.0,10.04,1,2
7.0,24.0,8.04,1,2
7.0,24.0,8.04,1,2
7.0,21.0,8.04,1,0
5.0,17.0,7.16,3,2
5.0,19.0,9.16,0,2
5.0,19.0,9.16,3,2
5.0,19.0,9.16,3,2
5.0,19.0,9.16,0,2
5.0,17.0,9.16,3,2
5.0,19.0,9.16,3,2
2.0,4.0,8.92,2,1
2.0,4.0,8.92,2,1
2.0,4.0,2.92,2,1
2.0,4.0,8.92,0,1
2.0,4.0,8.92,2,1
2.0,4.0,14.92,2,1
2.0,4.0,8.92,0,1
4.0,12.0,8.42,3,2
4.0,19.0,7.42,3,0
4.0,13.0,3.42,0,2
4.0,12.0,6.42,0,2
4.0,12.0,15.42,3,2
4.0,12.0,12.42,3,0
4.0,19.0,8.42,3,2
2.0,1.0,5.65,2,1
2.0,1.0,5.65,2,0
2.0,0.0,5.65,2,1
2.0,1.0,7.65,2,1
2.0,1.0,9.65,0,1
2.0,3.0,6.65,2,1
2.0,19.0,5.65,2,1
6.0,10.0,14.91,3,2
6.0,9.0,14.91,3,2
6.0,9.0,14.91,3,0
6.0,9.0,14.91,3,2
6.0,12.0,7.91,3,2
6.0,9.0,14.91,0,0
6.0,12.0,14.91,3,2
8.0,20.0,10.71,3,1
8.0,19.0,10.71,3,1
8.0,19.0,12.71,3,0
8.0,21.0,10.71,3,1
8.0,19.0,10.71,3,1
8.0,20.0,10.71,3,1
8.0,16.0,10.71,3,1
5.0,10.0,13.14,3,2
5.0,8.0,13.14,3,2
5.0,19.0,13.14,3,2
5.0,7.0,13.14,3,2
5.0,7.0,13.14,3,2
5.0,8.0,13.14,3,2
6.0,12.0,5.56,3,2
6.0,12.0,5.56,3,2
6.0,12.0,5.56,3,2
6.0,14.0,5.56,3,2
6.0,12.0,5.56,3,2
6.0,15.0,5.56,0,2
9.0,17.0,14.29,3,2
9.0,17.0,14.29,3,2
9.0,19.0,14.29,3,2
9.0,20.0,14.29,3,0
9.0,17.0,14.29,3,2
9.0,17.0,20.29,0,2
9.0,17.0,14.29,3,2
3.0,15.0,10.02,3,2
3.0,16.0,10.02,3,2
3.0,15.0,10.02,3,2
3.0,15.0,10.02,0,2
3.0,15.0,10.02,3,2
3.0,15.0,7.02,3,2
3.0,15.0,10.02,3,2
3.0,12.0,10.02,0,2
6.0,10.0,12.39,3,2
6.0,7.0,10.39,0,2
6.0,10.0,6.3900000000000015,3,2
6.0,10.0,12.39,3,2
6.0,10.0,12.39,3,2
6.0,11.0,12.39,3,2
4.0,11.0,1.16,2,1
4.0,19.0,1.16,0,1
4.0,11.0,1.16,0,1
4.0,12.0,1.16,2,1
4.0,9.0,1.16,2,1
4.0,11.0,4.16,2,1
1.0,11.0,6.1,0,0
1.0,11.0,6.1,2,1
1.0,14.0,6.1,0,1
1.0,13.0,6.1,2,1
1.0,10.0,6.1,2,1
1.0,11.0,6.1,2,1
5.0,0.0,9.5,2,1
5.0,0.0,11.5,2,0
5.0,1.0,8.5,2,1
5.0,0.0,9.5,2,1
5.0,1.0,9.5,2,1
5.0,0.0,9.5,2,0
5.0,7.0,0.0099999999999997,2,1
5.0,7.0,7.01,2,1
5.0,7.0,7.01,2,1
5.0,7.0,7.01,0,1
5.0,7.0,7.01,2,1
5.0,7.0,13.01,0,0
6.0,19.0,9.73,3,1
6.0,13.0,3.73,3,1
6.0,13.0,3.73,3,1
6.0,13.0,3.73,0,0
6.0,14.0,3.73,3,1
8.0,8.0,8.77,3,0
8.0,8.0,8.77,3,0
8.0,8.0,8.77,3,2
8.0,8.0,8.77,3,2
8.0,8.0,8.77,3,2
8.0,8.0,8.77,3,0
6.0,20.0,11.41,2,1
6.0,22.0,11.41,2,1
6.0,20.0,11.41,2,1
6.0,18.0,11.41,2,1
6.0,20.0,11.41,2,1
6.0,20.0,11.41,2,1
6.0,20.0,11.41,2,1
8.0,18.0,7.8,3,1
8.0,19.0,7.8,3,1
8.0,19.0,7.8,3,0
8.0,18.0,7.8,3,1
8.0,19.0,7.8,3,1
8.0,18.0,10.8,3,1
5.0,22.0,3.96,2,1
5.0,23.0,3.96,2,1
5.0,20.0,3.96,0,1
5.0,20.0,3.96,2,0
7.0,23.0,12.03,1,2
7.0,22.0,12.03,1,2
7.0,23.0,12.03,1,2
7.0,24.0,12.03,0,2
7.0,24.0,12.03,1,2
7.0,24.0,12.03,0,2
7.0,24.0,12.03,1,2
7.0,27.0,12.03,0,0
6.0,19.0,9.28,1,2
6.0,19.0,9.28,1,0
6.0,19.0,9.28,1,2
6.0,19.0,9.28,1,0
6.0,19.0,9.28,1,0
6.0,18.0,9.28,1,2
6.0,19.0,9.28,1,2
6.0,11.0,12.9,3,2
6.0,11.0,12.9,3,2
6.0,11.0,12.9,3,2
6.0,8.0,12.9,0,2
6.0,12.0,12.9,3,2
6.0,19.0,12.9,3,2
6.0,8.0,7.9,0,2
5.0,9.0,8.12,3,2
5.0,9.0,18.12,0,2
5.0,7.0,10.12,3,2
5.0,19.0,11.12,3,2
5.0,8.0,11.12,3,2
5.0,7.0,14.12,3,2
8.0,20.0,22.27,1,2
8.0,20.0,23.27,1,2
8.0,20.0,23.27,1,2
8.0,20.0,23.27,0,2
8.0,19.0,23.27,1,0
8.0,20.0,28.27,1,2
8.0,18.0,20.46,1,2
8.0,17.0,16.46,0,2
8.0,18.0,16.46,0,2
8.0,19.0,16.46,1,2
8.0,18.0,16.46,1,2
8.0,16.0,16.46,1,2
8.0,19.0,16.46,0,2
3.0,17.0,7.59,3,2
3.0,19.0,7.59,3,2
3.0,21.0,7.59,3,2
3.0,19.0,7.59,3,2
3.0,19.0,7.59,0,2
3.0,19.0,7.59,3,2
4.0,14.0,4.92,2,1
4.0,16.0,4.92,2,1
4.0,19.0,4.92,2,1
4.0,15.0,4.92,2,1
4.0,14.0,4.92,2,1
4.0,14.0,4.92,2,0
6.0,17.0,10.4,0,2
6.0,21.0,10.23199443955013,1,2
6.0,19.0,10.4,1,2
6.0,19.0,10.4,1,2
6.0,22.0,10.4,1,2
6.0,20.0,10.4,1,2
6.0,19.0,10.4,1,2
6.0,20.0,16.4,1,2
7.0,9.0,13.03,0,2
7.0,9.0,13.03,3,0
7.0,7.0,13.03,3,2
7.0,9.0,13.03,3,2
7.0,9.0,13.03,3,0
7.0,9.0,13.03,3,2
6.0,25.0,21.21,1,2
6.0,28.0,21.21,1,2
6.0,25.0,21.21,1,2
6.0,25.0,21.21,1,0
6.0,19.0,21.21,0,2
6.0,22.0,21.21,1,2
6.0,28.0,21.21,1,2
0.0,4.0,3.68,2,1
0.0,6.0,4.68,2,1
0.0,4.0,3.68,2,1
0.0,4.0,3.68,0,1
0.0,4.0,10.23199443955013,0,0
0.0,4.0,3.68,2,1
7.0,20.0,3.25,1,0
7.0,19.0,10.25,1,2
7.0,20.0,7.25,0,2
7.0,22.0,7.25,1,2
7.0,20.0,7.25,1,2
7.0,20.0,7.25,0,2
7.0,19.0,7.25,0,2
3.0,8.0,6.27,0,1
3.0,8.0,6.27,2,1
3.0,5.0,6.27,0,1
3.0,19.0,10.23199443955013,2,1
3.0,8.0,6.27,2,1
3.0,9.0,10.23199443955013,2,1
3.0,8.0,6.27,2,1
4.0,19.0,1.09,2,1
4.0,13.0,1.09,2,0
4.0,13.0,1.09,2,1
4.0,19.0,1.09,2,1
4.0,10.0,1.09,0,1
3.0,21.0,18.48,3,2
3.0,18.0,18.48,3,2
3.0,19.0,18.48,0,2
3.0,19.0,23.48,0,2
3.0,19.0,18.48,3,2
3.0,19.0,14.48,0,2
3.0,19.0,18.48,3,2
4.0,17.0,18.66,3,2
4.0,17.0,18.66,0,2
4.0,17.0,18.66,0,2
4.0,17.0,18.66,3,2
4.0,17.0,18.66,3,2
4.0,18.0,18.66,3,2
9.0,19.0,7.13,3,2
9.0,19.0,7.13,3,2
9.0,19.0,1.13,3,2
9.0,19.0,7.13,3,2
9.0,17.0,7.13,3,2
9.0,19.0,7.13,3,2
10.0,23.0,2.99,1,2
10.0,25.0,1.99,0,0
10.0,23.0,1.99,1,2
10.0,25.0,1.99,1,2
10.0,23.0,10.23199443955013,0,2
10.0,23.0,1.99,1,2
10.0,23.0,1.99,1,2
10.0,26.0,10.23199443955013,1,2
9.0,17.0,6.85,1,2
9.0,16.0,1.85,1,2
9.0,16.0,1.85,1,2
9.0,16.0,1.85,1,2
9.0,18.0,1.85,1,2
9.0,14.0,7.85,1,2
9.0,13.0,1.85,1,2
9.0,13.0,1.85,1,2
10.0,19.0,3.33,1,2
10.0,20.0,5.33,1,2
10.0,19.0,3.33,1,2
10.0,19.0,3.33,1,2
10.0,19.0,3.33,1,2
10.0,19.0,3.33,0,2
9.0,19.0,29.26,1,0
9.0,17.0,27.26,0,2
9.0,17.0,27.26,1,2
9.0,14.0,29.26,1,2
9.0,16.0,27.26,1,2
9.0,17.0,27.26,1,2
9.0,17.0,31.26,1,0
4.0,9.0,9.17,3,2
4.0,9.0,13.17,0,2
4.0,9.0,9.17,3,2
4.0,8.0,2.17,3,2
4.0,9.0,16.17,3,2
4.0,19.0,9.17,0,2
4.0,6.0,5.17,3,2
6.0,18.0,19.38,3,2
6.0,18.0,19.38,3,2
6.0,15.0,20.38,0,2
6.0,18.0,19.38,3,2
6.0,21.0,13.38,3,2
6.0,18.0,19.38,3,2
6.0,18.0,19.38,3,0
10.0,19.0,1.7699999999999996,1,2
10.0,19.0,6.77,1,2
10.0,19.0,6.77,0,2
10.0,19.0,6.77,1,2
10.0,19.0,0.7699999999999996,1,2
10.0,19.0,6.77,0,0
1.0,1.0,0.71,2,1
1.0,1.0,0.71,2,1
1.0,1.0,10.23199443955013,2,1
1.0,4.0,0.71,2,0
1.0,1.0,10.23199443955013,0,1
10.0,18.0,26.03,0,2
10.0,19.0,26.03,1,2
10.0,20.0,26.03,1,2
10.0,19.0,26.03,0,2
10.0,20.0,26.03,1,2
10.0,20.0,26.03,1,0
9.0,18.0,20.04,1,0
9.0,18.0,14.04,1,2
9.0,18.0,20.04,1,2
9.0,15.0,20.04,1,2
9.0,19.0,20.04,1,2
9.0,21.0,20.04,1,0
9.0,18.0,15.04,1,2
9.0,15.0,7.48,3,2
9.0,15.0,7.48,3,2
9.0,15.0,7.48,3,2
9.0,16.0,7.48,3,2
9.0,16.0,7.48,0,2
9.0,19.0,7.48,3,2
9.0,16.0,7.48,0,0
2.0,19.0,2.47,2,1
2.0,5.0,2.47,2,1
2.0,8.0,2.47,2,1
2.0,5.0,4.4700000000000015,2,1
2.0,3.0,2.47,0,1
2.0,5.0,5.4700000000000015,2,1
4.0,21.0,14.55,0,2
4.0,19.0,14.55,3,2
4.0,22.0,14.55,3,2
4.0,19.0,14.55,3,2
4.0,19.0,14.55,3,2
4.0,19.0,14.55,3,2
7.0,8.0,3.28,3,2
7.0,8.0,8.28,3,2
7.0,6.0,8.28,3,2
7.0,8.0,8.28,0,2
7.0,6.0,8.28,0,2
7.0,8.0,8.28,3,2
7.0,8.0,8.28,3,2
8.0,15.0,12.23,0,2
8.0,15.0,15.23,0,2
8.0,15.0,12.23,3,2
8.0,15.0,12.23,3,2
8.0,18.0,12.23,3,2
8.0,15.0,12.23,3,2
8.0,8.0,2.28,2,1
8.0,8.0,2.28,2,1
8.0,9.0,2.28,2,1
8.0,19.0,6.2799999999999985,0,1
8.0,11.0,2.28,0,1
8.0,8.0,2.28,2,1
5.0,4.0,9.36,2,1
5.0,7.0,10.23199443955013,2,0
5.0,7.0,9.36,0,1
5.0,7.0,9.36,2,1
5.0,19.0,9.36,0,1
5.0,19.0,9.36,2,1
5.0,7.0,9.36,2,1
5.0,7.0,9.36,2,1
5.0,12.0,15.37,0,2
5.0,12.0,17.369999999999994,3,2
5.0,12.0,15.37,3,2
5.0,12.0,22.37,0,0
5.0,12.0,15.37,0,2
5.0,12.0,15.37,3,2
5.0,12.0,15.37,0,2
7.0,17.0,11.59,3,2
7.0,17.0,11.59,3,0
7.0,17.0,11.59,3,2
7.0,17.0,12.59,3,2
7.0,17.0,11.59,0,2
7.0,17.0,16.59,3,2
7.0,17.0,11.59,3,2
3.0,9.0,4.57,2,1
3.0,10.0,4.57,2,1
3.0,9.0,0.5700000000000003,2,1
3.0,7.0,4.57,2,1
3.0,7.0,4.57,0,1
3.0,7.0,4.57,0,1
3.0,7.0,1.5700000000000005,2,1
6.0,7.0,14.65,0,2
6.0,10.0,14.65,3,2
6.0,19.0,14.65,3,2
6.0,10.0,13.65,0,0
6.0,9.0,17.65,3,2
6.0,10.0,17.65,0,2
6.0,19.0,14.65,3,2
8.0,18.0,16.88,3,0
8.0,17.0,16.88,3,2
8.0,17.0,16.88,0,2
8.0,17.0,16.88,0,2
8.0,16.0,16.88,0,2
8.0,17.0,16.88,3,2
8.0,14.0,16.88,3,2
9.0,18.0,4.460000000000001,1,2
9.0,18.0,14.46,1,2
9.0,19.0,9.46,1,2
9.0,18.0,9.46,1,2
9.0,15.0,9.46,1,2
9.0,15.0,9.46,1,2
9.0,18.0,9.46,1,2
9.0,19.0,9.46,1,2
10.0,18.0,21.38,1,2
10.0,18.0,21.38,1,2
10.0,21.0,21.38,1,2
10.0,18.0,21.38,1,0
10.0,17.0,21.38,1,2
10.0,18.0,21.38,1,2
3.0,8.0,16.5,3,0
3.0,8.0,9.5,3,2
3.0,8.0,10.5,3,2
3.0,8.0,9.5,0,2
3.0,10.0,9.5,3,2
3.0,8.0,9.5,3,2
3.0,8.0,9.5,3,2
2.0,2.0,3.13,2,1
7.0,18.0,4.96,0,1
7.0,18.0,2.96,2,1
7.0,18.0,4.96,2,1
7.0,18.0,4.96,2,1
7.0,18.0,4.96,0,1
7.0,18.0,10.23199443955013,0,1
5.0,17.0,8.93,3,2
5.0,15.0,8.93,3,2
5.0,19.0,8.93,0,2
5.0,17.0,8.93,3,2
5.0,17.0,8.93,3,2
5.0,15.0,8.93,3,2
10.0,15.0,2.32,1,2
10.0,15.0,2.32,1,2
10.0,15.0,2.32,1,2
10.0,15.0,2.32,1,2
10.0,15.0,2.32,1,2
10.0,17.0,2.32,1,0
7.0,20.0,12.22,3,2
7.0,20.0,12.22,3,2
7.0,20.0,12.22,3,2
7.0,20.0,12.22,3,2
7.0,23.0,12.22,0,2
7.0,20.0,12.22,3,2
9.0,25.0,28.07,1,2
9.0,22.0,25.07,1,2
9.0,22.0,25.07,1,2
9.0,25.0,25.07,1,2
9.0,27.0,25.07,1,0
9.0,25.0,25.07,0,2
9.0,25.0,29.07,1,2
9.0,27.0,25.07,1,2
10.0,19.0,9.98,1,2
10.0,19.0,9.98,0,2
10.0,19.0,9.98,1,0
10.0,19.0,11.98,1,2
10.0,19.0,9.98,1,2
10.0,22.0,9.98,1,2
10.0,19.0,9.98,1,2
7.0,25.0,3.48,1,2
7.0,19.0,3.48,1,0
7.0,23.0,3.48,1,2
7.0,22.0,3.48,1,2
7.0,25.0,10.23199443955013,1,2
7.0,25.0,3.48,0,2
7.0,28.0,3.48,1,0
7.0,19.0,3.48,0,2
1.0,8.0,6.18,2,1
1.0,2.0,5.18,2,1
1.0,5.0,6.18,2,1
1.0,6.0,4.18,2,1
1.0,5.0,6.18,2,1
1.0,5.0,6.18,2,1
4.0,14.0,9.61,3,1
4.0,14.0,9.61,0,1
4.0,14.0,9.61,3,1
4.0,14.0,9.61,3,1
4.0,14.0,9.61,0,1
4.0,14.0,9.61,0,1
8.0,13.0,19.01,3,2
8.0,11.0,19.01,3,2
8.0,13.0,19.01,3,0
8.0,13.0,19.01,3,2
8.0,15.0,19.01,0,2
8.0,11.0,19.01,3,2
8.0,16.0,19.01,3,2
7.0,24.0,29.16,0,2
7.0,22.0,29.16,1,2
7.0,21.0,29.16,0,2
7.0,22.0,24.16,1,2
7.0,22.0,24.16,1,2
