Changed_Credit_Limit,Num_of_Delayed_Payment,Payment_of_Min_Amount,Num_Bank_Accounts,Credit_Mix,Interest_Rate,Num_Credit_Card
5.05,7.0,1,2.0,2,8,3
17.34,18.0,2,6.0,1,30,10
17.34,19.0,2,6.0,1,30,10
17.34,18.0,2,6.0,1,30,10
17.34,17.0,2,6.0,1,30,10
16.34,21.0,2,6.0,1,30,10
17.34,18.0,0,6.0,1,30,10
17.34,18.0,2,6.0,0,30,10
17.34,18.0,2,6.0,1,30,10
0.6,23.0,2,8.0,1,30,10
0.6,20.0,2,8.0,0,30,10
0.6,20.0,2,8.0,1,30,10
0.6,20.0,2,8.0,1,30,10
5.6,20.0,2,8.0,1,30,10
0.6,22.0,2,8.0,1,30,10
10.23199443955013,22.0,0,8.0,1,30,10
9.18,6.0,0,4.0,2,10,1
12.18,19.0,1,4.0,0,10,1
10.23199443955013,19.0,1,3.0,2,4,7
3.95,15.0,0,3.0,2,4,7
3.95,18.0,1,3.0,2,4,7
3.95,15.0,1,3.0,0,4,7
3.95,18.0,1,3.0,2,4,7
3.95,15.0,1,3.0,2,4,7
3.95,15.0,1,3.0,2,4,7
3.95,19.0,1,3.0,2,4,7
16.99,11.0,2,5.0,0,15,7
16.99,13.0,2,5.0,3,15,7
0.52,19.0,2,6.0,1,16,8
0.52,21.0,2,6.0,1,16,8
0.52,21.0,2,6.0,1,16,8
0.52,21.0,2,6.0,1,16,8
0.52,21.0,2,6.0,1,16,8
0.52,19.0,2,6.0,1,16,8
0.52,19.0,0,6.0,1,16,8
0.52,21.0,2,6.0,0,16,8
8.03,18.0,1,6.0,2,2,7
8.03,18.0,1,6.0,2,2,7
8.03,18.0,0,6.0,2,2,7
8.03,20.0,1,6.0,0,2,7
8.03,18.0,1,6.0,2,2,7
8.03,18.0,1,6.0,2,2,7
11.03,18.0,0,6.0,2,2,7
8.03,19.0,1,6.0,0,2,7
11.7,20.0,1,7.0,2,5,6
10.23199443955013,21.0,1,7.0,0,5,6
11.7,19.0,1,7.0,2,5,6
11.7,21.0,1,7.0,2,5,6
9.7,20.0,1,7.0,0,5,6
14.63,14.0,2,3.0,3,20,6
14.63,12.0,2,3.0,3,20,6
14.63,11.0,2,3.0,3,20,6
14.63,12.0,2,3.0,0,20,6
14.63,12.0,0,3.0,3,20,6
14.63,12.0,2,3.0,3,20,6
14.63,19.0,2,3.0,3,20,6
2.46,12.0,1,0.0,0,5,7
2.46,12.0,0,0.0,2,5,7
10.23199443955013,13.0,1,0.0,2,5,7
2.46,12.0,1,0.0,0,5,7
2.46,15.0,1,0.0,0,5,7
2.46,12.0,1,0.0,2,5,7
2.46,15.0,0,0.0,0,5,7
14.59,22.0,0,8.0,1,22,6
14.59,21.0,0,8.0,1,22,6
14.59,23.0,0,8.0,1,22,6
14.59,19.0,2,8.0,1,22,6
17.59,20.0,2,8.0,1,22,6
17.59,22.0,2,8.0,0,22,6
14.59,22.0,2,8.0,1,22,6
14.59,24.0,2,8.0,1,22,6
9.34,11.0,2,7.0,3,24,5
9.34,10.0,2,7.0,3,24,5
8.34,11.0,2,7.0,0,24,5
9.34,10.0,2,7.0,3,24,5
9.34,14.0,2,7.0,3,24,5
15.34,12.0,2,7.0,0,24,5
9.34,11.0,2,7.0,3,24,5
18.98,8.0,2,8.0,3,17,6
17.98,19.0,0,8.0,3,17,6
17.98,9.0,0,8.0,3,17,6
17.98,10.0,2,8.0,3,17,6
17.98,9.0,2,8.0,3,17,6
17.98,9.0,2,8.0,3,17,6
17.98,9.0,2,8.0,3,17,6
19.75,18.0,0,7.0,3,13,5
19.75,18.0,2,7.0,3,13,5
19.75,18.0,2,7.0,3,13,5
19.75,18.0,2,7.0,0,13,5
19.75,18.0,2,7.0,0,13,5
19.75,15.0,2,7.0,0,13,5
19.75,18.0,2,7.0,0,13,5
11.4,12.0,2,4.0,0,16,6
11.4,15.0,2,4.0,3,16,6
10.4,14.0,2,4.0,3,16,6
11.4,15.0,2,4.0,3,16,6
11.4,14.0,2,4.0,3,16,6
11.4,15.0,2,4.0,3,16,6
3.97,11.0,1,3.0,2,11,7
3.97,8.0,1,3.0,2,11,7
3.97,9.0,1,3.0,2,11,7
10.23199443955013,10.0,1,3.0,2,11,7
3.97,9.0,1,3.0,0,11,7
3.97,9.0,1,3.0,2,11,7
3.97,9.0,1,3.0,0,11,7
3.97,7.0,1,3.0,0,11,7
2.82,9.0,0,5.0,2,7,5
10.23199443955013,10.0,1,5.0,2,7,5
2.82,7.0,1,5.0,2,7,5
2.82,9.0,1,5.0,0,7,5
2.82,11.0,1,5.0,2,7,5
2.82,7.0,1,5.0,2,7,5
17.189999999999998,9.0,1,3.0,2,4,7
11.19,8.0,1,3.0,2,4,7
11.73,8.0,1,5.0,2,5,3
11.73,8.0,1,5.0,2,5,3
11.73,8.0,1,5.0,2,5,3
11.73,6.0,1,5.0,2,5,3
8.73,8.0,1,5.0,2,5,3
11.73,8.0,1,5.0,0,5,3
9.0,4.0,1,4.0,2,12,2
5.0,4.0,1,4.0,2,12,2
5.0,4.0,0,4.0,2,12,2
5.0,5.0,1,4.0,0,12,2
5.0,3.0,1,4.0,0,12,2
5.0,1.0,1,4.0,2,12,2
1.64,5.0,1,4.0,0,11,3
1.64,8.0,1,4.0,2,11,3
1.64,8.0,1,4.0,2,11,3
1.64,11.0,1,4.0,0,11,3
1.64,8.0,0,4.0,2,11,3
1.64,8.0,0,4.0,2,11,3
13.68,13.0,2,7.0,3,19,7
13.68,11.0,2,7.0,3,19,7
13.68,12.0,2,7.0,3,19,7
20.68,10.0,2,7.0,3,19,7
13.68,12.0,2,7.0,3,19,7
11.35,1.0,1,3.0,2,7,5
14.35,1.0,1,3.0,2,7,5
11.35,19.0,1,3.0,0,7,5
11.35,1.0,1,3.0,2,7,5
3.84,19.0,0,6.0,1,24,9
3.84,22.0,0,6.0,0,24,9
3.84,19.0,2,6.0,1,24,9
8.84,20.0,2,6.0,1,24,9
3.84,20.0,2,6.0,0,24,9
3.84,20.0,2,6.0,1,24,9
3.84,21.0,2,6.0,1,24,9
10.23199443955013,20.0,2,6.0,0,24,9
15.63,0.0,0,2.0,2,10,3
8.63,1.0,1,2.0,2,10,3
8.63,0.0,0,2.0,2,10,3
8.63,0.0,1,2.0,2,10,3
8.63,0.0,1,2.0,0,10,3
14.63,0.0,1,2.0,2,10,3
8.63,0.0,0,2.0,2,10,3
6.4,8.0,1,3.0,2,5,4
3.4,8.0,1,3.0,2,5,4
3.4,10.0,0,3.0,2,5,4
3.4,8.0,1,3.0,2,5,4
7.4,8.0,1,3.0,2,5,4
3.4,6.0,1,3.0,2,5,4
3.4,8.0,1,3.0,2,5,4
14.53,15.0,2,7.0,3,5,4
7.53,15.0,0,7.0,0,5,4
7.53,15.0,0,7.0,3,5,4
3.53,17.0,0,7.0,3,5,4
7.53,15.0,2,7.0,0,5,4
7.53,15.0,2,7.0,3,5,4
7.53,16.0,0,7.0,3,5,4
13.3,16.0,2,3.0,0,15,7
14.3,16.0,2,3.0,3,15,7
23.3,16.0,2,3.0,3,15,7
15.3,15.0,0,3.0,0,15,7
10.23199443955013,16.0,2,3.0,3,15,7
17.3,19.0,2,3.0,0,15,7
10.23199443955013,16.0,0,3.0,0,15,7
15.91,15.0,0,3.0,3,15,6
15.91,15.0,2,3.0,3,15,6
15.91,15.0,2,3.0,3,15,6
15.91,16.0,2,3.0,3,15,6
15.91,15.0,0,3.0,0,15,6
15.91,15.0,0,3.0,3,15,6
15.91,15.0,2,3.0,0,15,6
12.99,2.0,1,1.0,2,3,5
10.99,4.0,1,1.0,2,3,5
9.99,4.0,0,1.0,0,3,5
15.99,4.0,0,1.0,0,3,5
10.99,4.0,1,1.0,2,3,5
10.99,4.0,1,1.0,2,3,5
10.99,4.0,1,1.0,2,3,5
10.99,4.0,1,1.0,2,3,5
8.79,9.0,1,4.0,2,12,7
5.789999999999999,11.0,1,4.0,2,12,7
8.79,9.0,1,4.0,2,12,7
8.79,10.0,1,4.0,2,12,7
8.79,9.0,1,4.0,2,12,7
11.79,10.0,1,4.0,2,12,7
8.79,9.0,1,4.0,2,12,7
8.79,12.0,1,4.0,2,12,7
6.53,20.0,2,6.0,0,17,9
1.53,20.0,0,6.0,1,17,9
1.53,20.0,2,6.0,1,17,9
1.53,20.0,2,6.0,1,17,9
1.53,20.0,2,6.0,1,17,9
1.53,20.0,2,6.0,1,17,9
8.65,7.0,1,5.0,0,1,1
6.65,7.0,1,5.0,2,1,1
6.65,9.0,1,5.0,2,1,1
13.65,19.0,1,5.0,2,1,1
6.65,8.0,1,4.0,0,1,0
6.65,9.0,1,4.0,2,1,0
13.65,8.0,1,4.0,2,1,0
12.65,9.0,1,4.0,2,1,0
0.4000000000000004,7.0,0,4.0,2,6,3
9.4,10.0,1,4.0,2,6,3
7.4,6.0,1,4.0,0,6,3
7.4,10.0,1,4.0,2,6,3
7.4,7.0,1,4.0,2,6,3
7.4,7.0,1,4.0,0,6,3
7.4,7.0,1,4.0,2,6,3
13.39,7.0,1,1.0,0,12,1
6.39,5.0,1,1.0,2,12,1
6.39,6.0,1,1.0,0,12,1
6.39,4.0,0,1.0,2,12,1
6.39,5.0,1,1.0,2,12,1
6.39,8.0,1,1.0,2,12,1
17.67,11.0,2,5.0,3,11,6
10.67,11.0,0,5.0,3,11,6
10.67,12.0,2,5.0,3,11,6
10.67,19.0,2,5.0,0,11,6
10.67,11.0,2,5.0,0,11,6
15.67,11.0,2,5.0,0,11,6
4.67,13.0,2,5.0,3,11,6
15.02,9.0,2,8.0,3,23,3
16.02,10.0,0,8.0,3,23,3
15.02,19.0,0,8.0,3,23,3
15.02,9.0,2,8.0,3,23,3
15.02,9.0,0,8.0,0,23,3
17.02,9.0,2,8.0,3,23,3
0.52,12.0,1,1.0,2,8,3
0.52,12.0,1,1.0,2,8,3
0.52,12.0,1,1.0,2,8,3
0.52,11.0,1,1.0,2,8,3
0.52,12.0,1,1.0,2,8,3
0.52,10.0,1,1.0,2,8,3
6.74,17.0,2,8.0,0,24,7
6.74,16.0,2,8.0,0,24,7
6.74,16.0,2,8.0,1,24,7
6.74,17.0,2,8.0,1,24,7
6.74,16.0,2,8.0,1,24,7
0.7400000000000002,15.0,2,8.0,1,24,7
2.25,21.0,1,6.0,2,8,6
8.25,19.0,1,6.0,0,8,6
13.25,20.0,1,6.0,2,8,6
5.25,20.0,1,6.0,0,8,6
10.25,19.0,1,6.0,2,8,6
8.25,20.0,0,6.0,2,8,6
3.09,6.0,1,2.0,2,1,3
3.09,6.0,1,2.0,2,1,3
3.09,6.0,1,2.0,2,1,3
3.09,6.0,1,2.0,0,1,3
4.09,6.0,1,2.0,2,1,3
3.09,8.0,1,2.0,2,1,3
3.09,6.0,1,2.0,2,1,3
17.27,12.0,2,5.0,3,11,6
17.27,15.0,2,5.0,3,11,6
17.27,12.0,2,5.0,0,11,6
17.27,10.0,2,5.0,3,11,6
17.27,12.0,0,5.0,0,11,6
17.27,12.0,2,5.0,3,11,6
10.25,16.0,1,3.0,3,15,4
16.25,16.0,1,3.0,3,15,4
10.25,14.0,1,3.0,0,15,4
10.25,16.0,1,3.0,0,15,4
10.25,19.0,1,3.0,3,15,4
4.98,1.0,1,4.0,2,9,2
5.98,2.0,1,4.0,0,9,2
5.98,1.0,0,4.0,2,9,2
10.23199443955013,0.0,1,4.0,2,9,2
5.98,1.0,1,4.0,2,9,2
5.98,1.0,1,4.0,2,9,2
5.98,2.0,1,4.0,2,9,2
19.76,20.0,2,8.0,1,27,7
19.76,23.0,2,8.0,1,27,7
19.76,23.0,2,8.0,1,27,7
19.76,23.0,2,8.0,1,27,7
19.76,23.0,2,8.0,1,27,7
23.76,23.0,2,8.0,1,27,7
19.76,23.0,0,8.0,1,27,7
1.57,19.0,1,6.0,0,4,4
1.57,19.0,1,6.0,2,4,4
1.57,19.0,1,6.0,2,4,4
1.57,19.0,1,6.0,2,4,4
1.57,19.0,1,6.0,2,4,4
10.23199443955013,19.0,1,6.0,2,4,4
1.57,20.0,1,6.0,2,4,4
9.69,8.0,2,5.0,3,7,6
3.69,9.0,2,5.0,3,7,6
9.69,9.0,2,5.0,0,7,6
9.69,9.0,2,5.0,3,7,6
9.69,9.0,2,5.0,3,7,6
9.69,8.0,2,5.0,3,7,6
9.69,19.0,2,5.0,3,7,6
3.6,16.0,1,7.0,2,12,7
3.6,16.0,1,7.0,2,12,7
3.6,13.0,0,7.0,2,12,7
3.6,16.0,1,7.0,2,12,7
3.6,16.0,0,7.0,0,12,7
3.6,16.0,1,7.0,2,12,7
2.42,5.0,1,5.0,0,3,2
2.42,8.0,1,5.0,2,3,2
2.42,19.0,1,5.0,2,3,2
2.42,4.0,0,5.0,2,3,2
2.42,6.0,1,5.0,2,3,2
2.42,6.0,1,5.0,0,3,2
14.67,15.0,2,10.0,1,30,10
9.67,14.0,2,10.0,1,30,10
9.67,19.0,2,10.0,0,30,10
9.67,13.0,2,10.0,1,30,10
9.67,15.0,2,10.0,0,30,10
9.67,19.0,2,10.0,1,30,10
9.67,15.0,2,10.0,1,30,10
9.67,15.0,2,10.0,1,30,10
14.73,18.0,2,9.0,3,26,5
17.73,18.0,2,9.0,3,26,5
10.73,19.0,2,9.0,3,26,5
14.73,18.0,2,9.0,3,26,5
20.73,17.0,2,9.0,3,26,5
15.73,20.0,2,9.0,3,26,5
14.73,18.0,2,9.0,0,26,5
6.38,3.0,0,1.0,2,9,5
17.74,11.0,2,4.0,3,11,5
17.74,14.0,2,4.0,3,11,5
17.74,14.0,2,4.0,3,11,5
17.74,14.0,2,4.0,3,11,5
17.74,17.0,2,4.0,3,11,5
17.74,19.0,2,4.0,3,11,5
17.74,14.0,2,4.0,0,11,5
11.48,18.0,0,5.0,3,5,4
11.48,17.0,2,5.0,3,5,4
11.48,18.0,2,5.0,3,5,4
11.48,18.0,2,5.0,3,5,4
11.48,18.0,2,5.0,0,5,4
18.48,18.0,2,5.0,3,5,4
11.48,16.0,2,5.0,3,5,4
28.48,21.0,2,9.0,1,33,8
28.48,21.0,2,9.0,0,33,8
28.48,19.0,2,9.0,1,33,8
28.48,23.0,2,9.0,1,33,8
28.48,19.0,2,9.0,1,33,8
31.48,21.0,2,9.0,1,33,8
34.480000000000004,19.0,0,9.0,0,33,8
28.48,21.0,2,9.0,1,33,8
4.18,10.0,1,0.0,2,11,4
4.18,10.0,1,0.0,2,11,4
10.23199443955013,10.0,1,0.0,0,11,4
4.18,10.0,1,0.0,2,11,4
4.18,10.0,1,0.0,0,11,4
4.18,10.0,1,0.0,2,11,4
4.18,7.0,1,0.0,2,11,4
4.18,10.0,1,0.0,2,11,4
7.01,12.0,0,5.0,0,8,5
7.01,12.0,2,5.0,3,8,5
7.01,12.0,0,5.0,3,8,5
13.01,12.0,2,5.0,3,8,5
7.01,10.0,2,5.0,0,8,5
7.01,19.0,2,5.0,3,8,5
7.01,12.0,2,5.0,3,8,5
4.61,21.0,1,5.0,3,6,3
4.61,19.0,1,5.0,3,6,3
4.61,17.0,1,5.0,3,6,3
4.61,20.0,1,5.0,3,6,3
4.61,20.0,1,5.0,3,6,3
9.61,18.0,1,5.0,3,6,3
4.61,18.0,1,5.0,3,6,3
10.38,10.0,1,3.0,3,9,5
12.38,8.0,0,3.0,3,9,5
11.38,10.0,1,3.0,3,9,5
8.38,10.0,1,3.0,3,9,5
10.38,11.0,1,3.0,0,9,5
10.38,13.0,1,3.0,3,9,5
10.38,10.0,1,3.0,0,9,5
9.32,15.0,2,7.0,3,31,5
9.32,18.0,2,7.0,0,31,5
9.32,18.0,2,7.0,3,31,5
9.32,18.0,2,7.0,3,31,5
9.32,18.0,2,7.0,3,31,5
9.32,19.0,2,7.0,0,31,5
9.32,18.0,2,7.0,3,31,5
9.32,18.0,2,7.0,3,31,5
2.71,5.0,1,5.0,0,12,1
2.71,4.0,1,5.0,2,12,1
3.71,4.0,1,5.0,0,12,1
2.71,4.0,1,5.0,2,12,1
2.71,4.0,1,5.0,0,12,1
10.23199443955013,4.0,1,5.0,0,12,1
2.71,2.0,1,5.0,2,12,1
2.32,1.0,1,1.0,2,1,5
2.32,3.0,1,1.0,2,1,5
2.32,4.0,1,1.0,0,1,5
2.32,3.0,1,1.0,2,1,5
2.32,1.0,1,1.0,2,1,5
2.32,6.0,1,1.0,0,1,5
2.32,3.0,0,1.0,2,1,5
2.32,3.0,1,1.0,0,1,5
8.94,11.0,2,8.0,0,14,7
8.94,8.0,2,8.0,3,14,7
8.94,8.0,2,8.0,3,14,7
8.94,8.0,2,8.0,0,14,7
8.94,8.0,2,8.0,3,14,7
2.9399999999999995,8.0,2,8.0,3,14,7
8.94,8.0,2,8.0,0,14,7
5.96,7.0,1,5.0,0,10,7
0.96,8.0,0,5.0,2,10,7
0.96,19.0,1,5.0,2,10,7
0.96,6.0,1,5.0,2,10,7
10.23199443955013,7.0,0,5.0,2,10,7
0.96,7.0,1,5.0,2,10,7
0.96,10.0,0,5.0,0,10,7
10.07,15.0,0,5.0,3,8,4
2.07,12.0,1,5.0,2,7,3
2.07,11.0,1,5.0,0,7,3
2.07,14.0,1,5.0,2,7,3
2.07,11.0,0,5.0,2,7,3
2.07,11.0,0,5.0,0,7,3
2.07,11.0,0,5.0,0,7,3
2.07,12.0,1,5.0,2,7,3
2.07,11.0,0,5.0,2,7,3
2.5,6.0,1,0.0,0,5,3
2.5,6.0,1,0.0,0,5,3
2.5,9.0,1,0.0,0,5,3
0.5,6.0,0,0.0,2,5,3
2.5,6.0,0,0.0,2,5,3
2.5,6.0,1,0.0,2,5,3
2.5,8.0,1,0.0,2,5,3
7.56,10.0,0,5.0,3,28,5
7.56,8.0,2,5.0,3,28,5
7.56,19.0,2,5.0,0,28,5
7.56,10.0,2,5.0,3,28,5
7.56,19.0,2,5.0,3,28,5
7.56,10.0,2,5.0,3,28,5
13.36,19.0,2,3.0,3,34,6
13.36,14.0,2,3.0,3,34,6
13.36,14.0,2,3.0,3,34,6
13.36,14.0,2,3.0,0,34,6
13.36,15.0,2,3.0,3,34,6
13.36,13.0,2,3.0,3,34,6
13.36,11.0,2,3.0,3,34,6
22.91,17.0,2,10.0,1,29,10
22.91,21.0,2,10.0,1,29,10
22.91,20.0,2,10.0,1,29,10
22.91,20.0,2,10.0,1,29,10
22.91,20.0,2,10.0,1,29,10
22.91,20.0,2,10.0,1,29,10
6.58,5.0,1,3.0,3,11,3
7.58,19.0,1,3.0,0,11,3
10.23199443955013,7.0,0,3.0,3,11,3
4.58,9.0,1,3.0,0,11,3
7.58,8.0,0,3.0,3,11,3
7.58,9.0,1,3.0,3,11,3
7.58,19.0,1,3.0,3,11,3
8.23,13.0,2,5.0,3,12,3
2.2300000000000004,12.0,2,5.0,3,12,3
8.23,13.0,2,5.0,3,12,3
8.23,13.0,2,5.0,3,12,3
8.23,13.0,2,5.0,3,12,3
4.23,13.0,2,5.0,3,12,3
8.23,12.0,2,5.0,0,12,3
2.61,20.0,2,9.0,1,30,8
2.61,21.0,2,9.0,1,30,8
7.6099999999999985,20.0,2,9.0,1,30,8
2.61,20.0,2,9.0,1,30,8
2.61,20.0,2,9.0,0,30,8
2.61,18.0,2,9.0,1,30,8
5.58,19.0,1,1.0,0,12,1
11.58,19.0,1,1.0,2,12,1
10.58,8.0,1,1.0,0,12,1
5.58,10.0,1,1.0,2,12,1
5.58,10.0,1,1.0,2,12,1
5.58,19.0,1,1.0,2,12,1
18.53,14.0,2,7.0,3,16,7
12.53,14.0,2,7.0,0,16,7
12.53,14.0,2,7.0,0,16,7
18.53,14.0,2,7.0,3,16,7
18.53,14.0,0,7.0,3,16,7
18.53,12.0,2,7.0,0,16,7
16.53,14.0,2,7.0,0,16,7
19.7,22.0,2,4.0,3,10,4
19.7,18.0,2,4.0,0,10,4
19.7,21.0,2,4.0,3,10,4
25.7,20.0,0,4.0,3,10,4
19.7,20.0,2,4.0,3,10,4
19.7,21.0,2,4.0,0,10,4
3.45,4.0,1,1.0,0,11,7
3.45,1.0,0,1.0,2,11,7
2.45,4.0,1,1.0,2,11,7
3.45,4.0,1,1.0,2,11,7
3.45,1.0,1,1.0,0,11,7
3.45,4.0,1,1.0,2,11,7
10.23199443955013,15.0,2,4.0,3,13,4
8.26,18.0,2,4.0,3,13,4
1.2599999999999998,17.0,2,4.0,3,13,4
8.26,17.0,2,4.0,0,13,4
8.26,17.0,0,4.0,3,13,4
8.26,15.0,2,4.0,0,13,4
1.2599999999999998,19.0,2,4.0,0,13,4
0.67,1.0,1,3.0,2,3,4
0.67,1.0,1,3.0,2,3,4
0.67,2.0,1,3.0,2,3,4
0.67,1.0,0,3.0,2,3,4
0.67,1.0,1,3.0,2,3,4
2.67,4.0,1,3.0,0,3,4
9.07,14.0,0,3.0,3,9,7
5.07,13.0,2,3.0,3,9,7
5.07,13.0,2,3.0,0,9,7
5.07,14.0,2,3.0,3,9,7
5.07,13.0,2,3.0,3,9,7
5.07,13.0,2,3.0,0,9,7
5.07,13.0,2,3.0,3,9,7
5.07,13.0,2,3.0,3,9,7
5.38,1.0,1,1.0,2,10,2
5.38,1.0,1,1.0,2,10,2
5.38,1.0,1,1.0,0,10,2
8.379999999999999,1.0,0,1.0,2,10,2
5.38,1.0,1,1.0,2,10,2
7.77,1.0,1,1.0,2,9,5
7.77,1.0,1,1.0,2,9,5
7.77,0.0,1,1.0,2,9,5
7.77,2.0,1,1.0,0,9,5
7.77,1.0,0,1.0,2,9,5
1.69,13.0,1,0.0,2,1,2
1.69,9.0,1,0.0,2,1,2
1.69,12.0,0,0.0,0,1,2
1.69,12.0,1,0.0,2,1,2
1.69,12.0,1,0.0,0,1,2
3.69,12.0,1,0.0,2,1,2
1.69,12.0,1,0.0,0,1,2
0.95,3.0,1,0.0,2,11,3
0.95,5.0,1,0.0,2,11,3
10.23199443955013,16.0,2,5.0,0,15,7
12.08,16.0,2,5.0,3,15,7
12.08,16.0,2,5.0,0,15,7
13.08,16.0,2,5.0,3,15,7
12.08,15.0,2,5.0,3,15,7
12.08,16.0,2,5.0,3,15,7
12.08,16.0,2,5.0,0,15,7
18.06,18.0,2,3.0,0,6,5
18.06,18.0,2,3.0,3,6,5
18.06,19.0,2,3.0,3,6,5
18.06,20.0,2,3.0,3,6,5
18.06,18.0,0,3.0,0,6,5
18.06,21.0,2,3.0,0,6,5
5.72,18.0,1,7.0,3,18,3
5.72,18.0,1,7.0,3,18,3
5.72,17.0,1,7.0,0,18,3
5.72,15.0,1,7.0,3,18,3
5.72,15.0,0,7.0,0,18,3
4.72,18.0,1,7.0,3,18,3
5.72,18.0,0,7.0,3,18,3
5.72,18.0,1,7.0,3,18,3
11.66,10.0,2,7.0,3,13,5
11.66,9.0,2,7.0,3,13,5
11.66,10.0,2,7.0,3,13,5
11.66,10.0,2,7.0,3,13,5
11.66,10.0,2,7.0,3,13,5
11.66,10.0,0,7.0,0,13,5
6.12,10.0,1,4.0,3,8,4
6.12,8.0,1,4.0,3,8,4
6.12,8.0,1,4.0,3,8,4
6.12,8.0,1,4.0,0,8,4
6.12,19.0,1,4.0,0,8,4
6.12,9.0,1,4.0,0,8,4
6.12,8.0,1,4.0,0,8,4
4.62,19.0,1,0.0,2,2,7
10.62,4.0,0,0.0,0,2,7
10.23199443955013,4.0,1,0.0,0,2,7
8.620000000000001,4.0,1,0.0,2,2,7
4.62,1.0,1,0.0,2,2,7
4.62,6.0,1,0.0,2,2,7
6.62,4.0,1,0.0,2,2,7
4.62,4.0,1,0.0,0,2,7
15.72,18.0,2,8.0,1,30,8
15.72,18.0,2,8.0,1,30,8
15.72,18.0,2,8.0,1,30,8
15.72,18.0,2,8.0,1,30,8
15.72,18.0,2,8.0,1,30,8
15.72,17.0,2,8.0,1,30,8
15.72,21.0,2,8.0,0,30,8
20.72,15.0,0,8.0,0,30,8
0.85,22.0,2,6.0,1,30,7
0.85,22.0,2,6.0,0,30,7
10.23199443955013,22.0,2,6.0,1,30,7
0.85,22.0,2,6.0,0,30,7
0.85,22.0,2,6.0,0,30,7
0.85,20.0,2,6.0,0,30,7
0.85,22.0,2,6.0,1,30,7
0.85,22.0,2,6.0,0,30,7
18.04,22.0,2,10.0,1,34,7
18.04,22.0,2,10.0,0,34,7
18.04,19.0,2,10.0,1,34,7
18.04,22.0,2,10.0,1,34,7
18.04,22.0,2,10.0,1,34,7
18.04,19.0,2,10.0,1,34,7
20.04,22.0,2,10.0,1,34,7
7.74,2.0,1,5.0,2,2,3
10.23199443955013,3.0,0,5.0,2,2,3
7.74,4.0,1,5.0,2,2,3
7.74,2.0,1,5.0,0,2,3
7.74,2.0,1,5.0,2,2,3
8.31,18.0,2,8.0,1,27,10
8.31,18.0,2,8.0,1,27,10
13.31,18.0,2,8.0,1,27,10
8.31,19.0,2,8.0,1,27,10
8.31,19.0,2,8.0,1,27,10
8.31,18.0,2,8.0,1,27,10
0.99,14.0,1,2.0,2,9,5
5.99,13.0,1,2.0,2,9,5
0.99,9.0,1,2.0,2,9,5
2.99,11.0,1,2.0,2,9,5
0.99,12.0,1,2.0,2,9,5
6.98,5.0,1,1.0,2,8,7
6.98,3.0,1,1.0,2,8,7
6.98,6.0,0,1.0,2,8,7
6.98,7.0,1,1.0,2,8,7
6.98,6.0,1,1.0,2,8,7
1.9800000000000004,4.0,1,1.0,2,8,7
12.25,18.0,2,6.0,3,13,7
12.25,15.0,2,6.0,3,13,7
12.25,18.0,2,6.0,3,13,7
12.25,15.0,2,6.0,3,13,7
12.25,12.0,2,6.0,3,13,7
1.97,6.0,1,4.0,3,18,4
4.97,9.0,0,4.0,3,18,4
4.97,11.0,1,4.0,3,18,4
4.97,9.0,1,4.0,0,18,4
3.65,12.0,1,3.0,2,11,2
3.65,10.0,0,3.0,2,11,2
3.65,19.0,0,3.0,2,11,2
3.65,14.0,1,3.0,2,11,2
3.65,12.0,1,3.0,2,11,2
3.65,10.0,1,3.0,2,11,2
3.65,12.0,0,3.0,0,11,2
10.07,17.0,1,8.0,2,4,7
10.07,17.0,1,8.0,2,4,7
7.07,14.0,1,8.0,2,4,7
10.07,17.0,1,8.0,2,4,7
5.07,19.0,1,8.0,2,4,7
10.07,17.0,1,8.0,2,4,7
10.07,20.0,1,8.0,2,4,7
10.07,16.0,1,8.0,2,4,7
3.34,2.0,0,1.0,0,11,3
6.34,2.0,1,1.0,2,11,3
6.34,3.0,1,1.0,2,11,3
3.34,2.0,1,1.0,2,11,3
6.34,4.0,1,1.0,0,11,3
6.34,0.0,1,1.0,2,11,3
6.34,19.0,1,1.0,2,11,3
18.28,16.0,2,3.0,0,18,5
18.28,16.0,2,3.0,3,18,5
18.28,16.0,2,3.0,3,18,5
18.28,14.0,0,3.0,3,18,5
18.28,16.0,2,3.0,3,18,5
18.28,13.0,2,3.0,3,18,5
2.7,4.0,1,4.0,2,4,2
4.7,6.0,1,4.0,2,4,2
2.7,3.0,1,4.0,2,4,2
2.7,4.0,1,4.0,2,4,2
2.7,2.0,1,4.0,2,4,2
6.56,18.0,2,6.0,1,28,7
14.56,17.0,2,6.0,1,28,7
4.56,18.0,2,6.0,1,28,7
7.56,18.0,0,6.0,0,28,7
0.5599999999999996,21.0,2,6.0,1,28,7
7.56,18.0,2,6.0,1,28,7
6.56,18.0,2,6.0,1,28,7
9.56,16.0,2,6.0,0,28,7
7.91,7.0,1,1.0,2,7,3
7.91,6.0,1,1.0,0,7,3
7.91,6.0,1,1.0,0,7,3
7.91,6.0,1,1.0,2,7,3
7.91,6.0,1,1.0,2,7,3
7.91,6.0,1,1.0,2,7,3
7.91,5.0,1,1.0,2,7,3
17.71,16.0,2,8.0,1,32,9
17.71,16.0,2,8.0,1,32,9
17.71,17.0,2,8.0,0,32,9
17.71,16.0,0,8.0,0,32,9
